Tweet ID,Full Text,Preprocessed Text
1.65E+18,"@HP @HPIndia @HPSupport 
It is really unfortunate and frustrating to deal with HP support, buying a HP laptop was my fault, you support does mental harassment to your customers. 
No one should by your products as they won’t get any service",hp hpindia hpsupport really unfortunate frustrating deal hp support buying hp laptop fault support does mental harassment customers products won’t service
1.62E+18,"Case Number 5097880432.
Thanks to ""HP Team"" for mentally harassing &amp; false promises. The way u have responded, trust me i'm not going to buy again any hp product &amp; will suggest my friends,family members &amp; upcoming future generation to avoid hp products. @HP @HPSupport @HPIndia https://t.co/KqZPlL8FBI",case number 5097880432 thanks hp team mentally harassing amp false promises way u responded trust im going buy hp product amp suggest friendsfamily members amp upcoming future generation avoid hp products hp hpsupport hpindia
1.61E+18,"5 Reasons Not to buy @HP @HPIndia products 2023 - 

1. Poor Hardware Quality 
2. Poor @HPSupport
3. Poor after sales in warranty Service
4. Poor Customer Care Relation
5. Scamming Customers 

#MondayMorning #Mondayblues #BeYourBestYou #scammers #laptop #NewYear",5 reasons buy hp hpindia products 2023 1 poor hardware quality 2 poor hpsupport 3 poor sales warranty service 4 poor customer care relation 5 scamming customers mondaymorning mondayblues beyourbestyou scammers laptop newyear
1.66E+18,"@ANSH06417349590 Since I did not hear back from you I will be closing this case for now. If you need any assistance with HP products please do not hesitate to message us!

Have a great day and stay safe.😊

^HP Support",ansh06417349590 did hear closing case need assistance hp products hesitate message great day stay safe😊 hp support
1.64E+18,"Dear @EnriqueJLores  @HP
Don't pressurize your team @HPIndia to maximize the sell,
They are not capable to deliver the services for it.
The incompetent  management team is leading @HPIndia and they need proper long leave. Kindly approve their leave and stop selling ths products",dear enriquejlores hp dont pressurize team hpindia maximize sell capable deliver services incompetent management team leading hpindia need proper long leave kindly approve leave stop selling ths products
1.63E+18,"Worst support experience with @HP
So far no fix or replacement from @HPIndia.  I do not recommend HP products based on HP technical support experience. @HPIndia_MD",worst support experience hp far fix replacement hpindia recommend hp products based hp technical support experience hpindiamd
1.61E+18,@HPIndia Hope @HP @HPIndia @HPSupport had great Christmas &amp; New Year. Hope your this year new year should include not to fool customers in the name of escalation because they have nightmares &amp; *Sad Year* because of your so called quality products ,hpindia hope hp hpindia hpsupport great christmas amp new year hope year new year include fool customers escalation nightmares amp sad year called quality products
R2M2J2N9VW596A,Good Product for Home use. The only thing is the cost of original ink cartridges which is very higher. The printing cost will be around 5-7 Rs for both B/W & Colour Prints on using original ink cartridges. (Cartridge cost/ No of pages Print),good product home use thing cost original ink cartridges higher printing cost 57 rs bw colour prints using original ink cartridges cartridge cost pages print
R24UIGCOHLFHF,not used yet because i have wasted two days but could not install. Installation is not responding.,used wasted days install installation responding
RV749GYXKKGM7,"This is a product made specifically be sold cheap so that Canon can sell ink at exorbitant prices. The plastic is the cheapest I have seen on a branded consumer product. Have lost respect for Canon seeing the flimsy, non-homogenous material all around.Some brilliant person decided to give a fine chequered texture to the top surface of a product which predominantly sits in the open. The texture accumulates dust like a magnet and holds on to it for the rest of its life. The same surface also holds on to the sticker adhesive & packing foam reside.  No, you can’t clean it, even with an ear bud soaked in isopropyl alcohol.The description stated duplex printing. But there is no paper tray. And no, there is no automatic double sided printing. You need to manual flip the pages over like prehistoric times.Once you install all the associated Canon software, be prepared to be bombarded with notifications / survey requests etc with every breath you take.",product specifically sold cheap canon sell ink exorbitant prices plastic cheapest seen branded consumer product lost respect canon seeing flimsy nonhomogenous material aroundsome brilliant person decided fine chequered texture surface product predominantly sits open texture accumulates dust like magnet holds rest life surface holds sticker adhesive packing foam reside can’t clean ear bud soaked isopropyl alcoholthe description stated duplex printing paper tray automatic double sided printing need manual flip pages like prehistoric timesonce install associated canon software prepared bombarded notifications survey requests breath
RXEW897RKTK1R,Instructions for installing the wifi print feature are really confusing and we couldnt get it to work with an iMac. Finally we installed it from an Android phone. Once installed from Phone then we saw it on the network for iMac as well. Otherwise its a good printer at a cheap price.,instructions installing wifi print feature really confusing work imac finally installed android phone installed phone saw network imac good printer cheap price
R150ZWVR2Q7XU2,Best printer in this budget. Value for the money,best printer budget value money
R9X923VV8BL1D,The cartridge size is too small for ink,cartridge size small ink
R2HS7XYYKY4E1A,Value for money to Nahin Hai,value money nahin hai
R19XHUR380FQZO,"Biggest drawback is that the ink doesn't last long enough, just took 10 prints and black ink is showing half empty.Wireless works perfectly fine.Little complicated to setup wireless but worth the effort.The printer surface catches dust very easily.",biggest drawback ink doesnt long just took 10 prints black ink showing half emptywireless works perfectly finelittle complicated setup wireless worth effortthe printer surface catches dust easily
R3ML0D623RU2E,"This a simple, low cost solution for printing at home. It also copies and scans. Well made (after all a Canon product) and easy to install. Works via WiFi, as well as a direct USB connection (that we haven't used). Only negative I have observed it that most of the controls (for printing, scanning and copying) are in the smartphone (or computer) app and not on the printer itself. That is a bit cumbersome when you just want to copy a single page, for example... but overall a good value for money and Iwould buy it again if the need arises.",simple low cost solution printing home copies scans canon product easy install works wifi direct usb connection havent used negative observed controls printing scanning copying smartphone computer app printer bit cumbersome just want copy single page example overall good value money iwould buy need arises
R1XP1UMEK5XUI,"Negative concern:1. Actually slow printing.2. Huge printing cost(if you manage with ciss it can reduce).3. Black Ink are not waterproof.4. Print quality not too good, just ok quality.5. No duplex printing facility.6. High price @₹4388/-Positive concern:1.Good WiFi facility, also WPS support (direct connection), mobile friendly. Quick connection after plugin.2.Can print thick paper(photo glossy 2, vinyl).2.Easy and efficient paper size selection.3.Borderless printing.4.Best printing resolution in this segment.5.Good scanning resolution.6.Cancel button that immediately stop print/scan oparation.7. Easy to install.8.Easy to Oparate. After plugin, immediately connected devices with WiFi.9.Small LCD display and LED notification",negative concern1 actually slow printing2 huge printing costif manage ciss reduce3 black ink waterproof4 print quality good just ok quality5 duplex printing facility6 high price ₹4388positive concern1good wifi facility wps support direct connection mobile friendly quick connection plugin2can print paperphoto glossy 2 vinyl2easy efficient paper size selection3borderless printing4best printing resolution segment5good scanning resolution6cancel button immediately stop printscan oparation7 easy install8easy oparate plugin immediately connected devices wifi9small lcd display led notification
R2FSEE450KH9VV,It's not worth 13k INR as this product should be maximum priced at 2000 INR.Does not print on skin at all so no tattoo at all even if you use it with the small printer head tray.Ink doesn't work properly after few prints no matter even if you clean cartridge as guided.App for this printer sucks and doesn't work very well and can't print logos properly and size adjustment is also a problem with this app.Overall it is a 5* rating if it's priced under 2k INR But for the price of 13K INR it's not even worth 1* rating.,worth 13k inr product maximum priced 2000 inrdoes print skin tattoo use small printer head trayink doesnt work properly prints matter clean cartridge guidedapp printer sucks doesnt work print logos properly size adjustment problem appoverall 5 rating priced 2k inr price 13k inr worth 1 rating
